Orientation Sensor Raw Data Test

Current Temperature: 25 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
-39.23	39.22	39.22	10.00	5.19	-20.75	338.88	-0.12	-76.81	-39.18	29.67	34.92	-0.02	9.55	2.22	0.7057	0.2285	0.6609	-0.1135	2	0	1	3
27.40	-21.97	-39.22	-6.56	14.25	-17.19	10.88	2.00	-30.44	27.06	-26.95	-47.67	0.34	4.97	8.44	0.9936	-0.0767	0.0825	0.0117	2	0	1	3
36.12	17.25	-39.22	17.87	15.75	-4.25	294.00	46.75	-36.19	24.19	15.06	-44.64	7.14	3.97	5.41	0.7407	-0.1861	0.5203	0.3821	2	0	1	3
23.47	-7.14	-39.22	-7.00	6.69	-22.19	30.69	-29.19	-45.94	28.26	-13.30	-45.16	-4.78	6.15	5.94	0.9014	0.1179	0.3694	-0.1928	2	0	1	3
-39.05	-39.22	-39.21	4.69	23.25	-1.19	314.13	8.75	10.13	-28.39	-37.52	-48.76	1.49	-1.70	9.54	0.8557	-0.1600	0.2247	0.4378	2	0	1	3
-39.23	39.22	-39.22	7.19	5.19	-21.75	21.12	-29.81	-79.31	-34.35	30.86	-40.79	-4.88	8.35	1.57	0.8596	0.1595	0.4581	-0.1608	2	0	1	3
-39.23	-39.22	25.51	-4.19	18.56	-11.06	327.06	1.75	12.56	-39.50	-37.08	22.60	0.30	-2.13	9.56	0.8718	-0.0806	-0.1974	0.4410	2	0	1	3
-33.30	39.21	39.22	13.75	4.56	-19.06	304.75	32.75	-43.75	-38.61	33.50	33.26	3.68	6.84	5.97	0.8181	0.1526	0.5082	0.2216	2	0	1	3
32.62	-13.04	-39.22	0.50	15.38	-16.37	353.94	13.13	-31.19	30.30	-18.62	-47.38	2.23	4.95	8.16	0.9579	-0.2054	0.1813	0.0858	2	0	1	3
32.42	10.62	-39.22	19.87	11.19	-6.75	280.94	33.38	-4.75	27.02	9.94	-47.37	5.40	0.68	8.15	0.7076	-0.2011	0.3613	0.5730	2	0	1	3
22.56	-16.83	-39.22	5.88	4.56	-21.69	8.75	-6.88	-37.38	34.59	-21.51	-46.96	-1.17	5.91	7.73	0.9619	-0.0346	0.2688	-0.0352	2	0	1	3
-39.01	-39.22	-39.20	16.00	17.25	6.25	297.00	3.19	36.81	-39.55	-33.35	-47.04	0.54	-5.86	7.83	0.7936	-0.1964	0.0060	0.5758	2	0	1	3
-39.23	39.22	30.12	8.25	3.75	-21.69	11.44	-25.31	-79.25	-35.03	30.51	-40.87	-4.19	8.70	1.65	0.8705	0.1089	0.4525	-0.1600	2	0	1	3
-18.22	-39.19	3.87	-6.06	21.19	-6.69	339.94	14.13	20.94	-20.62	-35.79	-4.99	2.39	-3.40	8.87	0.8417	-0.0814	-0.3358	0.4149	2	0	1	3
26.73	38.83	-13.48	17.69	9.00	-13.56	296.00	36.06	-39.06	4.97	34.22	2.36	5.78	4.99	6.14	0.8336	0.0719	0.4540	0.3065	2	0	1	3
28.54	-15.24	-39.22	-2.88	6.75	-20.75	3.38	5.31	-25.94	21.91	-16.21	-48.00	0.91	4.27	8.77	0.9839	-0.1416	0.1038	0.0333	2	0	1	3
28.52	1.45	-39.22	19.69	12.56	7.50	281.69	21.56	4.50	24.92	2.17	-48.31	3.60	-0.72	9.09	0.7233	-0.1852	0.2646	0.6103	2	0	1	3
-17.56	37.98	-39.22	9.25	6.75	-20.75	18.00	-16.69	-54.13	-14.75	30.36	-44.71	-2.81	7.61	5.49	0.9255	0.0609	0.3297	-0.1762	2	0	1	3
-39.23	-39.22	17.74	-4.38	21.19	-7.19	314.19	-7.31	27.12	-37.98	-34.78	-10.52	-1.25	-4.43	8.65	0.8539	-0.1197	-0.2410	0.4455	2	0	1	3
-21.11	39.21	35.02	16.50	10.75	-13.69	313.50	23.94	-42.19	-25.09	33.19	28.38	2.29	7.24	6.19	0.8239	0.1975	0.5295	0.0424	2	0	1	3
22.19	-15.90	-39.22	-6.56	14.00	-16.00	1.81	0.06	-17.87	19.63	-17.69	-48.55	0.01	3.01	9.33	0.9923	-0.0778	0.0605	0.0750	2	0	1	3
18.21	-0.62	-39.22	16.50	16.50	6.56	282.38	16.81	10.81	15.37	1.14	-48.44	2.84	-1.76	9.21	0.7408	-0.1703	0.1623	0.6291	2	0	1	3
-39.23	39.22	-39.18	8.56	7.38	-21.25	9.13	-17.69	-71.12	-35.79	30.64	-43.02	-2.86	8.57	3.80	0.8947	0.0695	0.4043	-0.1765	2	0	1	3
-39.23	-39.22	21.88	-9.75	14.25	-13.56	343.63	-6.38	-3.25	-38.14	-39.78	12.15	-1.08	0.55	9.72	0.9641	0.0157	-0.0755	0.2540	2	0	1	3
22.33	18.72	-39.22	11.06	15.69	-12.50	326.44	16.62	-38.00	18.96	17.35	-42.57	2.81	5.79	7.39	0.8946	0.0125	0.4153	0.1647	2	0	1	3
24.85	-4.67	-39.22	-1.88	3.75	-22.37	29.31	-13.19	-34.63	27.09	-10.11	-47.07	-2.23	5.43	7.85	0.9421	-0.0064	0.2623	-0.2089	2	0	1	3
-39.23	-39.22	18.54	-3.00	22.87	-2.06	309.50	-14.00	22.62	-36.85	-35.56	-29.89	-2.38	-3.66	8.77	0.8845	-0.0594	-0.0951	0.4529	2	0	1	3
-0.02	22.62	-39.21	2.25	6.00	-22.50	354.94	3.56	-83.87	-3.44	15.21	-40.26	0.61	9.73	1.04	0.6317	0.1215	0.7520	-0.1439	2	0	1	3
24.43	-38.15	-39.22	-10.56	1.37	-18.56	46.69	-5.75	-1.50	25.41	-38.41	-48.97	-0.98	0.25	9.75	0.9824	0.0430	-0.0717	-0.1674	2	0	1	3
-39.23	-39.22	-39.22	13.06	15.50	10.75	291.63	6.56	36.94	-40.18	-33.36	-47.00	1.12	-5.85	7.78	0.7537	-0.0757	0.0457	0.6512	2	0	1	3
-0.07	16.29	-39.22	11.25	4.69	-20.50	337.63	13.00	-87.69	-7.68	24.75	-36.42	1.24	9.71	-0.42	0.6136	0.1136	0.7782	-0.0713	2	0	1	3
-3.28	-37.86	-39.17	-17.06	9.00	-9.75	32.00	-2.00	2.81	-2.94	-37.37	-48.96	-0.34	-0.49	9.78	0.9883	0.0227	-0.1506	-0.0090	2	0	1	3
-39.23	-39.22	-37.32	17.50	4.00	14.56	278.88	1.69	67.75	-39.52	-30.15	-39.48	0.29	-9.07	3.70	0.6946	-0.2734	-0.1918	0.6371	2	0	1	3
4.80	15.67	-39.22	16.75	2.06	-16.75	307.31	25.56	-61.44	0.57	7.90	-43.44	4.23	7.77	4.22	0.7091	0.0270	0.6758	0.1995	2	0	1	3
12.88	-37.20	-39.22	-7.38	1.00	-21.75	39.63	-6.94	-12.75	14.07	-39.36	-48.71	-0.82	1.51	9.65	0.9958	-0.0009	0.0134	-0.0899	2	0	1	3
-37.52	-39.22	-39.20	16.00	11.19	12.75	302.38	0.50	51.31	-37.60	-31.57	-45.33	0.08	-7.65	6.12	0.8111	-0.1274	-0.0695	0.5666	2	0	1	3
-27.47	39.22	-35.85	11.00	4.69	-20.19	356.94	-4.31	-90.37	-38.48	29.44	-20.78	-0.74	9.77	-0.07	0.6362	0.1613	0.7391	-0.1511	2	0	1	3
8.71	-8.71	-39.20	-19.87	7.19	-10.19	41.00	-0.44	-0.06	14.43	-20.02	-45.67	-0.08	0.01	9.80	0.9698	-0.0101	-0.1212	-0.2113	2	0	1	3
20.36	-1.08	-39.22	13.56	16.87	7.69	302.00	19.69	5.19	17.05	-0.25	-48.41	4.20	-0.02	8.86	0.8224	-0.1841	0.1957	0.5014	2	0	1	3
-34.83	38.60	-12.93	-2.56	2.06	-22.87	21.06	-20.12	-94.06	-31.86	30.03	-15.21	-3.37	9.18	-0.65	0.5935	0.1570	0.7524	-0.2389	2	0	1	3
2.48	5.76	-39.22	-12.00	-12.00	-16.50	63.56	-22.44	-60.13	6.12	-2.27	-44.38	-3.87	7.38	5.16	0.7772	0.0555	0.3912	-0.4897	2	0	1	3
-8.30	-20.71	-26.66	-15.56	9.25	-15.25	41.13	-29.56	10.19	-3.45	-19.20	-35.05	-4.84	-1.51	8.39	0.9511	0.2650	-0.0675	-0.1434	2	0	1	3
-8.96	-5.97	-11.10	4.56	22.25	4.56	313.69	-21.19	31.69	-5.42	-1.16	-18.88	-3.54	-4.80	7.77	0.8462	0.0070	-0.3344	0.4149	2	0	1	3
-9.19	-8.48	-8.69	17.87	14.00	3.50	291.00	7.00	31.37	-9.64	-1.09	-19.67	1.20	-5.06	8.30	0.7798	-0.1876	-0.1553	0.5767	2	0	1	3
2.88	12.57	-22.65	22.19	4.69	-8.75	269.06	17.00	0.50	-0.68	12.62	-28.59	2.86	-0.08	9.37	0.7307	-0.0856	0.1630	0.6574	3	0	1	3
-18.46	22.74	-32.34	8.88	6.50	-20.87	355.50	-12.25	-70.25	-9.30	5.90	-35.68	-2.08	9.01	3.23	0.7610	0.1487	0.6247	-0.0924	2	0	1	3
-6.68	14.94	-21.11	-8.75	-9.25	-19.50	57.13	-25.50	-74.06	-1.64	4.24	-26.78	-4.33	8.32	2.83	0.7155	0.0087	0.5376	-0.4461	1	0	1	3
-6.09	-15.94	-18.89	-14.06	-3.19	-18.69	73.50	-36.44	-18.31	-0.26	-18.43	-26.38	-5.82	2.48	7.48	0.8307	0.1685	0.2340	-0.4763	1	0	1	3
-21.46	-36.02	-39.22	-5.75	18.75	-10.75	350.88	4.31	-1.63	-22.21	-36.30	-49.00	0.74	0.28	9.77	0.9851	-0.0779	0.0308	0.1503	1	0	1	3
-2.17	-0.56	-15.95	8.75	20.56	-7.69	330.25	15.44	-11.44	-4.20	0.23	-25.86	2.61	1.87	9.26	0.9501	-0.0973	0.1981	0.2206	2	0	1	3
-21.69	39.22	-39.22	-0.19	13.00	-19.19	29.81	-11.50	-66.94	-19.73	30.37	-42.98	-1.95	8.84	3.75	0.7640	-0.0212	0.5588	-0.3218	2	0	1	3
6.18	12.10	-12.06	-14.56	-7.19	-16.50	84.25	-34.31	-39.81	9.92	5.49	-8.06	-5.53	5.18	6.21	0.6832	0.0654	0.4146	-0.5976	2	0	1	3
-5.32	-34.74	-39.22	-14.56	1.06	-17.56	29.75	-11.63	-2.56	-3.34	-35.18	-48.82	-1.98	0.43	9.59	0.9871	0.0782	-0.1042	-0.0935	2	0	1	3
-27.81	-35.83	-13.33	12.06	17.87	7.25	296.56	12.00	34.06	-29.86	-30.46	-21.27	2.04	-5.37	7.94	0.7423	-0.1968	-0.1736	0.6165	2	0	1	3
19.10	17.68	-20.88	23.56	4.50	-5.75	277.88	19.19	8.19	15.03	29.23	-21.45	3.23	-1.32	9.16	0.8182	-0.0757	0.1478	0.5505	3	0	1	3
-36.39	39.22	-39.22	0.19	4.88	-22.19	41.00	-16.94	-72.94	-34.88	30.25	-41.97	-2.86	8.96	2.74	0.6786	-0.0060	0.5848	-0.4443	2	0	1	3
-0.56	39.22	-29.60	-11.69	-15.69	-13.00	138.88	-61.50	-29.06	10.38	37.30	-28.73	-8.66	1.91	4.17	0.2134	0.0698	0.5181	-0.8253	1	0	1	3
37.84	1.43	-39.22	3.06	-22.19	-5.00	181.50	-44.50	13.06	45.34	8.54	-46.68	-6.13	-1.52	7.49	-0.0349	0.0641	0.2108	-0.9748	1	0	1	3
8.08	6.85	-39.22	23.56	3.00	2.25	294.38	-5.31	-15.31	8.99	4.26	-48.64	-0.91	2.58	9.41	-0.8341	-0.0890	-0.3115	-0.4464	1	0	1	3
-39.23	39.22	-26.31	5.88	-6.00	-21.37	355.50	-1.19	-102.87	-39.02	29.66	-24.12	-0.56	9.57	-2.05	-0.7361	0.0016	-0.6653	0.1246	1	0	1	3
-39.17	-39.22	-36.51	-12.19	13.50	-15.69	13.38	-7.25	-22.06	-37.93	-42.88	-45.52	-1.24	3.65	9.01	-0.9949	0.0475	-0.0843	0.0287	1	0	1	3
-2.40	-31.02	-21.03	4.38	21.75	-5.00	323.69	13.63	5.75	-6.50	-25.62	-24.34	2.44	-0.83	9.45	-0.9300	0.1239	-0.0388	-0.3439	1	0	1	3
-17.30	39.22	-39.22	3.69	15.69	-16.87	0.00	2.00	-53.00	-17.64	31.39	-45.11	-0.10	8.12	5.48	-0.8570	0.0125	-0.4992	0.1274	1	0	1	3
-13.84	39.21	17.53	-12.19	-2.00	-19.50	72.37	-35.13	-52.13	-11.67	32.85	15.19	-5.64	6.33	4.91	-0.7029	-0.0867	-0.4818	0.5159	1	0	1	3
-37.59	-39.22	-39.22	-12.88	7.69	-17.19	15.75	-12.50	-14.44	-36.01	-41.61	-48.49	-2.12	2.39	9.27	-0.9955	-0.0336	-0.0792	0.0383	1	0	1	3
0.65	9.27	-3.53	2.19	20.00	-12.25	345.56	11.06	-28.25	-1.23	4.71	-12.01	1.88	4.55	8.47	-0.9405	0.0304	-0.3318	-0.0671	1	0	1	3
-13.11	35.93	-9.80	-7.69	3.69	-20.69	38.63	-22.19	-51.00	-9.40	28.87	-15.51	-3.70	7.05	5.70	-0.8578	-0.0964	-0.4122	0.2913	1	0	1	3
-19.89	-39.22	-36.98	-6.25	18.50	-11.88	354.44	0.75	-10.75	-20.02	-41.05	-46.61	0.12	1.83	9.63	-0.9884	0.0385	-0.0502	-0.1382	1	0	1	3
-8.41	11.50	-9.95	10.56	19.37	-8.06	327.00	10.13	-22.75	-11.99	18.59	-23.90	1.72	3.74	8.89	-0.9284	-0.0062	-0.3185	-0.1913	1	0	1	3
-3.22	39.22	-38.50	-9.00	0.25	-20.25	49.13	-26.25	-60.13	4.56	31.89	-41.56	-4.58	7.32	4.63	-0.7687	-0.0760	-0.4730	0.4238	1	0	1	3
-16.32	-39.22	-39.22	-12.06	3.75	-18.69	22.44	-17.69	-18.06	-13.34	-42.12	-48.10	-2.61	2.21	9.18	-0.9970	-0.0756	-0.0016	-0.0165	1	0	1	3
-0.44	-20.35	-38.58	14.56	18.56	0.00	284.25	13.06	44.69	-1.47	-11.81	-45.35	2.21	-6.72	6.78	-0.6234	0.3929	0.2382	-0.6326	2	0	1	3
-39.23	-39.22	0.95	19.19	3.50	-12.25	185.06	-43.88	91.25	-32.43	-32.16	1.11	-6.80	-7.06	-0.15	0.2621	0.4381	0.5107	-0.6918	3	0	1	3
-4.27	-24.39	-39.22	-11.69	0.56	-19.87	29.31	-26.44	-3.25	0.10	-24.88	-47.98	-4.37	0.49	8.76	0.9880	0.0860	-0.1014	-0.0778	3	0	1	3
-35.22	-39.22	-39.22	4.38	16.50	15.25	309.56	1.00	51.50	-14.63	-29.79	-46.84	0.77	-6.12	7.61	0.7631	-0.1500	0.0825	0.6232	3	0	1	3
-39.23	39.22	-19.53	6.56	6.25	-22.50	2.31	-6.94	-88.75	-38.04	29.48	-19.74	-2.76	9.39	-0.55	0.5815	0.1638	0.7596	-0.2408	2	0	1	3
11.37	-23.27	-39.22	-17.50	-0.50	-15.56	71.75	-23.25	-10.31	20.45	-14.49	-47.52	-3.87	1.61	8.86	0.8395	0.0598	0.1219	-0.5261	1	0	1	3
-39.23	-39.22	-25.59	-15.19	16.06	2.69	321.13	-27.44	19.37	-34.70	-33.80	-47.43	-4.52	-2.88	8.20	0.9238	0.0300	-0.1195	0.3627	1	0	1	3
4.85	0.86	-33.29	0.88	11.06	-19.06	319.88	54.81	-69.62	9.41	8.41	-33.26	8.02	5.29	1.96	0.7007	-0.3864	0.5524	0.2338	1	0	1	3
33.64	-1.12	-39.22	3.75	-1.56	-22.19	76.37	-29.81	-35.50	37.09	-13.35	-46.15	-4.87	4.94	6.92	0.7783	-0.0604	0.2895	-0.5540	1	0	1	3
-27.63	-39.19	-11.27	-15.56	15.75	3.75	20.62	14.63	31.75	-30.11	-34.20	-19.34	0.38	-6.18	7.60	0.8856	0.1532	-0.3424	0.2738	1	0	1	3
2.59	2.64	-39.16	8.56	15.75	-15.69	331.00	32.25	-72.81	-2.64	-5.27	-41.61	5.23	7.92	2.44	0.6856	-0.1653	0.7085	0.0246	1	0	1	3
0.12	38.26	-39.22	-8.00	-19.87	-8.06	65.06	-20.44	-106.25	3.55	29.44	-36.65	-3.76	9.04	-0.41	0.8123	0.1562	0.4109	-0.3832	1	0	1	3
-16.40	-27.31	-23.03	-16.19	16.75	-1.50	354.31	-6.00	39.31	-15.36	-21.13	-30.57	-1.03	-6.18	7.54	0.8828	0.0134	-0.4218	0.2062	2	0	1	3
9.57	20.15	-39.22	13.38	13.88	-14.19	304.56	34.00	-41.38	2.57	-0.96	-44.64	5.52	6.01	5.42	0.8059	-0.1858	0.4998	0.2573	2	0	1	3
-21.38	37.75	-39.22	-8.88	-10.19	-17.56	69.12	-31.00	-54.69	8.55	10.14	-44.07	-5.05	6.86	4.84	0.8082	0.0242	0.2100	-0.5497	2	0	1	3
-39.23	-39.22	-15.65	-4.56	22.25	5.25	332.88	-13.06	66.69	-36.95	-30.42	-16.40	-2.21	-8.77	3.77	0.7906	-0.1203	-0.5793	0.1578	2	0	1	3
20.03	39.09	-23.14	10.19	20.06	-8.50	295.31	42.75	-52.31	-11.42	32.11	8.82	5.34	7.10	4.13	0.8057	0.0903	0.5571	0.1797	2	0	1	3
-39.04	-38.12	25.39	-14.25	4.19	-16.87	27.19	-10.31	-26.25	-37.47	-43.49	17.71	-1.76	4.27	8.64	0.9722	0.0635	0.1677	-0.1505	2	0	1	3
17.95	7.41	-39.22	-2.38	17.19	-15.69	7.44	-2.81	-35.44	20.33	2.40	-47.06	-0.40	5.86	7.84	0.9347	-0.0165	0.3414	-0.0975	2	0	1	3
-17.77	32.96	-5.65	-7.75	5.00	-20.25	38.19	-18.37	-47.19	-14.82	18.36	-15.84	-3.10	6.83	6.31	0.8778	0.0607	0.3783	-0.2875	2	0	1	3
-1.10	-39.22	-28.97	-8.56	11.50	-16.87	4.00	4.94	-13.88	-1.94	-41.56	-38.46	1.11	1.80	9.57	0.9937	-0.0756	0.0347	0.0750	2	0	1	3
-17.48	17.77	-13.30	11.56	19.00	-6.50	326.50	9.69	-17.75	-17.66	25.39	-28.23	1.65	2.95	9.20	0.9334	-0.0111	0.3023	0.1929	3	0	1	3
-37.41	39.22	12.52	-3.06	5.00	-21.00	43.44	-23.62	-58.00	-33.48	31.60	7.76	-3.93	7.62	4.75	0.8307	0.0892	0.4378	-0.3322	3	0	1	3
10.89	-33.49	-39.22	-10.38	12.88	-16.50	0.94	14.69	9.06	6.74	-16.22	-48.58	2.49	-1.49	9.36	0.9371	-0.2216	-0.2520	0.0965	3	0	1	3
-4.18	-30.81	-39.22	12.69	10.06	15.19	282.19	0.00	50.31	-4.17	-23.26	-45.48	0.00	-7.54	6.26	0.6433	-0.1660	0.0515	0.7456	3	0	1	3
-39.23	39.22	-19.94	4.19	-7.19	-20.19	332.25	-0.25	-96.81	-39.19	29.48	0.77	-0.04	9.73	-1.16	0.6572	0.2314	0.7172	-0.0085	3	0	1	3
-8.56	-5.88	-33.66	-12.56	14.75	-10.69	353.69	22.31	30.00	-12.29	-1.34	-41.51	3.72	-4.53	7.85	0.8265	-0.1963	-0.4494	0.2766	2	0	1	3
9.30	-5.48	-39.22	20.75	9.25	5.69	277.81	19.81	-3.31	5.97	-6.02	-48.43	3.32	0.53	9.20	0.6581	-0.1172	0.3538	0.6542	2	0	1	3
10.78	-8.56	-39.22	12.19	3.06	-20.19	25.56	-3.13	-39.19	11.32	-14.75	-46.80	-0.54	6.19	7.58	0.9518	-0.0400	0.2404	-0.1859	2	0	1	3
-25.33	-21.68	-3.33	0.25	20.56	-9.88	346.94	0.12	-21.19	-25.23	-15.72	-6.34	0.02	3.55	9.14	0.9686	0.0414	0.2267	0.0934	2	0	1	3
5.22	39.21	-35.95	-1.88	12.19	-19.75	30.37	-9.75	-57.06	0.19	31.11	-34.03	-1.66	8.11	5.25	0.7813	-0.0028	0.5281	-0.3328	2	0	1	3
38.80	-35.96	-39.22	-9.75	-2.50	-19.37	53.81	-29.50	-33.94	43.64	-40.73	-46.30	-4.24	4.62	7.53	0.9160	0.0269	0.2151	-0.3375	2	0	1	3
-8.44	-10.20	-39.22	-1.19	23.37	1.56	295.06	-18.12	67.50	-5.39	-1.59	-42.78	-3.05	-8.61	3.55	0.5676	-0.2087	-0.6077	0.5147	2	0	1	3
25.06	19.47	-39.22	23.69	1.06	-5.38	226.19	-7.38	18.50	29.92	22.49	-48.44	-1.25	-3.08	9.22	0.4230	-0.1150	-0.0284	0.8983	2	0	1	3
-39.23	39.22	-39.17	18.56	-1.50	-14.50	337.69	-5.75	-57.50	-38.25	30.98	-44.41	-0.98	8.23	5.23	0.9056	-0.0366	0.4151	-0.0790	1	0	1	3
-39.23	39.22	37.22	-13.06	2.88	-18.50	46.50	-29.00	-56.50	-34.47	32.07	32.49	-4.98	7.10	4.56	0.8080	0.1069	0.4663	-0.3439	1	0	1	3
-39.23	-39.22	-38.87	-5.75	19.06	-10.69	351.44	-3.19	5.38	-38.68	-38.30	-48.62	-0.54	-0.92	9.74	0.9729	-0.0389	-0.1252	0.1904	1	0	1	3
-8.73	39.19	-39.22	13.88	17.25	-9.50	326.31	4.13	-25.06	-9.45	35.04	-48.08	0.71	4.14	8.85	0.9185	0.0229	0.3533	0.1760	2	0	1	3
-38.08	39.22	9.58	-9.50	-4.25	-20.19	65.37	-32.56	-59.63	-32.80	32.08	5.41	-5.27	7.13	4.17	0.6845	0.0939	0.5147	-0.5076	2	0	1	3
15.22	-39.22	-39.22	-9.19	3.88	-20.87	28.56	-21.12	-19.06	14.56	-41.62	-48.31	-2.79	2.39	9.08	0.9977	0.0202	0.0068	-0.0634	2	0	1	3
-1.34	-7.99	-39.22	20.37	11.19	4.25	262.56	-10.94	83.12	0.52	1.56	-40.37	-1.86	-9.55	1.14	0.3386	-0.4587	-0.5782	0.5837	2	0	1	3
25.27	18.59	-39.22	19.56	-1.75	-12.69	184.13	-32.50	15.94	37.55	21.22	-47.17	-5.27	-2.27	7.95	0.0875	-0.0985	-0.2308	0.9641	3	0	1	3
-39.23	39.22	-27.56	20.00	-12.25	-6.75	277.50	-8.50	-25.81	-37.77	34.99	-36.28	-1.76	5.01	8.24	0.8505	0.1500	0.3421	0.3702	2	0	1	3
3.03	35.26	-38.42	-2.38	10.06	-19.69	13.94	-11.44	-53.69	4.98	27.51	-44.11	-1.94	7.74	5.68	0.8812	0.0201	0.4454	-0.1573	1	0	1	3
-16.09	-26.16	-21.87	-6.00	7.19	-20.75	22.12	-17.06	-31.31	-12.40	-39.66	-33.48	-2.88	4.87	8.00	0.9618	0.0878	0.2249	-0.1292	1	0	1	3
11.29	-19.41	-16.81	-0.25	17.69	-15.06	350.44	5.88	-20.75	9.61	-20.13	-31.64	1.01	3.46	9.11	0.9722	-0.0736	0.2051	0.0864	2	0	1	3
-38.86	38.86	32.20	-10.69	14.06	-13.38	5.38	7.50	-41.75	-40.15	32.38	24.95	-1.65	6.79	6.87	0.8370	0.2459	0.4406	-0.2121	2	0	1	3
12.18	-2.84	-39.22	-14.25	5.38	-15.50	27.69	17.87	-7.63	8.01	-7.34	-48.47	3.01	1.24	9.24	0.9523	-0.2153	-0.1193	-0.1802	2	0	1	3
18.91	-1.94	-39.22	18.50	13.38	6.56	299.75	14.94	8.38	16.38	-0.56	-48.59	2.53	-1.38	9.37	0.7700	-0.2067	0.2894	0.5298	1	0	1	3
-39.23	39.22	-12.85	-4.25	-5.06	-21.25	29.00	-23.12	-107.06	-35.37	30.60	-19.49	-3.86	8.61	-2.65	0.7524	-0.0005	0.6326	-0.1836	2	0	1	3
-11.60	-13.11	-34.17	-12.50	18.75	0.19	320.94	-9.13	57.69	-26.84	-17.42	-37.39	-1.55	-8.18	5.16	0.6863	-0.0798	-0.5756	0.4373	2	0	1	3
11.09	16.12	-39.22	20.56	5.69	-11.19	266.81	18.62	-5.88	9.17	17.36	-48.46	3.13	0.95	9.24	0.6898	-0.1057	0.2969	0.6519	2	0	1	3
24.29	-6.01	-39.22	4.00	3.19	-22.56	33.88	-4.13	-39.00	25.00	-12.17	-46.82	-0.70	6.16	7.59	0.9249	-0.0861	0.2531	-0.2701	2	0	1	3
-39.23	-39.22	25.30	-10.50	14.75	-13.50	346.50	7.75	30.87	-38.80	-33.36	17.81	-0.35	-5.86	7.85	0.8522	-0.0425	-0.3679	0.3695	2	0	1	3
22.37	30.55	-38.02	9.69	9.69	-19.50	318.75	41.69	-50.63	12.14	32.54	-40.66	6.00	6.67	3.94	0.7617	0.0265	0.6474	0.0002	2	0	1	3
13.69	-26.54	-39.22	-5.06	-8.25	-20.69	38.75	-2.63	-12.94	6.53	-33.75	-45.55	-0.45	2.19	9.54	0.9861	-0.0163	0.0197	-0.1638	2	0	1	3
-39.23	-39.22	-39.22	8.56	19.56	8.75	309.19	1.00	45.63	-30.52	-32.96	-47.36	0.43	-5.45	8.14	0.8154	-0.1251	0.0300	0.5645	2	0	1	3
-39.23	39.22	31.63	-1.75	0.37	-22.19	20.56	-22.75	-79.69	-35.43	30.32	30.02	-3.80	8.89	1.61	0.7638	0.0482	0.5675	-0.3037	2	0	1	3
-9.31	-36.60	-32.55	-15.50	9.06	-13.50	8.63	5.19	9.19	-13.63	-36.41	-47.62	0.63	-2.81	9.37	0.9331	0.0018	-0.3125	0.1778	2	0	1	3
26.68	10.14	-39.22	14.06	13.06	-13.88	298.75	35.50	-9.25	20.05	15.16	-47.10	5.69	1.28	7.87	0.8300	-0.2405	0.3088	0.3974	2	0	1	3
20.98	-24.81	-39.22	-1.75	-3.19	-21.50	43.44	-8.75	-30.56	22.48	-29.74	-47.56	-1.05	4.46	8.66	0.9441	-0.0530	0.1660	-0.2798	2	0	1	3
-39.18	-39.22	-15.24	1.06	21.69	6.75	327.88	-2.81	65.44	-38.69	-30.31	-19.31	-0.48	-8.91	4.06	0.7286	-0.1745	-0.5524	0.3654	2	0	1	3
-0.62	2.86	-39.22	14.50	3.25	-18.50	310.19	35.19	-47.75	-6.27	-3.07	-44.60	5.65	5.93	5.38	0.7596	-0.0590	0.6237	0.1749	2	0	1	3
11.54	-34.03	-39.22	-12.88	7.25	-16.19	28.06	3.25	-5.50	10.98	-34.97	-48.97	0.56	0.94	9.74	0.9954	-0.0521	-0.0536	-0.0600	2	0	1	3
-39.23	-39.22	-39.22	12.69	17.37	9.06	303.25	-0.63	62.63	-39.12	-30.51	-43.72	-0.11	-8.71	4.49	0.7906	-0.1581	-0.2222	0.5483	2	0	1	3
5.28	31.69	-39.22	8.00	4.00	-21.06	321.38	28.75	-67.44	-7.36	31.28	-37.40	4.71	7.93	3.29	0.7441	0.0961	0.6604	0.0300	2	0	1	3
1.79	-30.20	-27.31	-12.50	1.50	-18.06	33.56	10.75	-2.25	-0.04	-30.58	-36.93	1.83	0.38	9.62	0.9872	-0.0804	-0.1176	-0.0717	2	0	1	3
-39.23	-39.22	-15.99	13.38	11.75	15.56	313.81	0.81	84.19	-39.37	-29.47	-35.68	0.14	-9.75	0.98	0.8104	-0.2311	-0.3452	0.4131	2	0	1	3
10.62	21.27	-33.76	9.50	-0.50	-20.75	319.63	35.13	-76.12	-9.58	30.89	-29.85	5.07	8.32	1.00	0.6872	0.0009	0.7264	0.0063	2	0	1	3
-6.23	-38.30	-39.22	-16.37	9.56	-12.88	14.75	18.81	20.12	-9.40	-35.10	-47.93	3.16	-3.19	8.71	0.9114	-0.1517	-0.3612	0.1258	2	0	1	3
