Orientation Sensor Raw Data Test

Current Temperature: 26 C

Calibration status values: 0=uncalibrated, 3=fully calibrated
accelerometer_x	accelerometer_y	accelerometer_z	magnetometer_x	magnetometer_y	magnetometer_z	euler_x	euler_y	euler_z	linearAcceleration_x	linearAcceleration_y	linearAcceleration_z	gravity_x	gravity_y	gravity_z	quaternion_w	quaternion_y	quaternion_x	quaternion_z	calibration_system	calibration_gyro	calibration_accel	calibration_mag
6.89	4.22	-39.22	-3.06	2.75	-22.69	85.44	15.50	11.25	3.18	3.12	-48.49	2.63	-1.84	9.26	0.6680	-0.1665	-0.1611	-0.7072	0	0	0	3
-39.22	39.22	-2.24	1.88	-20.87	9.06	135.50	35.19	-70.25	-44.88	31.68	-10.86	5.65	7.54	2.70	0.2480	-0.4525	-0.3184	-0.7952	0	0	0	3
-16.85	-39.22	-1.94	-0.19	-10.06	-20.50	176.44	64.12	84.12	-46.55	-32.71	31.77	7.32	-6.50	0.40	0.3686	0.6491	-0.3304	-0.5776	0	0	0	3
-5.57	-6.30	-14.13	0.75	17.69	-14.25	55.13	-37.13	90.12	0.34	1.51	-14.10	-5.92	-7.81	-0.02	0.6567	0.5770	-0.2602	-0.4099	0	0	0	3
-12.56	38.49	-20.06	-7.38	-2.19	-21.19	111.44	8.31	52.31	-6.65	34.37	-42.07	1.42	-7.68	5.92	0.4800	0.3320	-0.3162	-0.7479	0	0	0	3
-38.29	-39.22	11.08	-9.25	6.88	-18.87	81.69	-13.75	94.37	-35.95	-29.73	11.81	-3.14	-9.18	-1.36	0.5461	0.6762	-0.3989	-0.2922	0	0	0	3
16.22	31.58	-39.22	4.06	16.19	-16.19	72.75	-30.94	67.50	24.18	46.43	-43.24	-4.50	-7.72	4.02	0.6630	0.3700	-0.2109	-0.6157	0	0	0	3
-39.21	39.22	-28.72	-5.00	-17.00	-12.00	150.88	43.44	-12.81	-45.96	37.63	-35.66	6.74	1.58	6.94	0.1330	-0.1737	-0.3163	-0.9231	0	0	0	3
-7.24	-39.22	-39.22	2.88	-16.56	-15.50	153.31	37.63	49.50	-13.23	-33.32	-44.26	5.99	-5.90	5.03	0.2975	0.5215	-0.4605	-0.6539	0	0	0	3
-39.22	-39.22	-6.07	3.69	23.06	-7.38	350.06	-76.31	135.81	-29.69	-37.61	-4.41	-9.53	-1.61	-1.65	0.6193	0.7747	-0.1274	-0.0068	0	0	0	3
-39.22	39.22	-39.22	-1.37	4.69	-21.69	91.31	-13.94	27.37	-36.86	43.59	-47.67	-2.36	-4.37	8.45	0.4943	-0.0694	-0.1387	-0.8553	0	0	0	3
-23.54	39.22	-22.18	4.00	-20.87	-8.56	194.38	21.25	-68.44	-27.10	30.72	-25.54	3.14	8.78	3.01	-0.1793	-0.5657	-0.2475	-0.7659	0	0	0	3
-16.10	39.22	-39.22	21.69	-6.50	-5.56	313.31	-47.25	-119.06	-19.77	34.58	-36.07	-8.04	4.63	-3.15	-0.6440	-0.7404	-0.1641	0.1009	0	0	0	3
-29.08	39.22	-37.92	-1.75	0.25	-22.87	108.75	6.88	38.94	-17.36	45.34	-45.40	1.18	-6.11	7.57	-0.5009	-0.1869	0.2590	0.8044	0	0	0	3
9.49	36.54	2.30	-7.00	-13.38	-17.06	137.38	43.00	15.00	2.80	38.39	-4.61	6.76	-1.41	6.95	-0.2831	0.0897	0.3601	0.8843	0	0	0	3
1.72	-3.42	-4.45	1.69	-18.50	-12.50	165.31	36.50	-5.31	-4.11	-4.15	-12.29	5.79	0.26	7.90	-0.1425	0.0026	0.3102	0.9399	0	0	0	3
-24.41	-39.22	-39.22	-5.38	0.25	-21.25	105.75	0.25	85.87	-29.21	-29.44	-39.92	0.04	-9.78	0.69	-0.5150	-0.6003	0.3995	0.4635	0	0	0	3
-15.29	-25.74	-9.06	0.00	19.75	-12.50	30.44	-58.94	87.87	-6.89	-20.69	-9.24	-8.38	-5.07	0.39	-0.6974	-0.6413	0.1389	0.2882	0	0	0	3
-9.50	39.22	-39.22	-6.06	-1.50	-21.75	110.56	15.19	16.87	-12.08	41.97	-48.28	2.57	-2.74	9.05	-0.3911	0.2427	0.2554	0.8503	0	0	0	3
-34.87	39.22	-39.16	17.69	-13.38	6.00	40.63	-3.19	-135.44	-38.67	32.28	-31.37	-0.55	6.86	-6.97	0.2508	0.8658	0.3458	0.2604	0	0	0	3
-8.17	33.89	-4.18	15.06	11.06	-14.75	348.88	-77.37	-69.37	1.37	35.36	-0.39	-9.57	2.00	0.75	0.7244	0.6843	0.0660	-0.0509	0	0	0	3
-31.63	39.22	-39.22	-4.19	-1.19	-21.75	92.19	-14.63	42.75	-29.15	45.66	-46.19	-2.48	-6.44	6.96	0.5912	0.3521	-0.2110	-0.6943	0	0	0	3
-16.00	-39.21	-18.26	-7.38	4.19	-19.50	69.87	-23.62	91.56	-19.98	-30.24	-21.90	-3.93	-8.97	-0.25	0.5859	0.7020	-0.3618	-0.1820	0	0	0	3
-10.76	-37.71	-22.78	12.50	17.50	-6.75	311.69	-73.81	-80.19	-1.34	-40.39	-23.24	-9.42	2.68	0.46	0.6536	0.6917	-0.0335	0.3054	0	0	0	3
-31.82	39.22	-39.20	17.87	9.88	-12.19	30.37	-78.44	84.12	-22.21	41.17	-39.40	-9.60	-1.95	0.19	0.7040	0.6268	0.0140	-0.3336	0	0	0	3
8.68	9.33	-30.63	-1.56	6.69	-21.37	74.50	-26.37	73.75	12.88	14.03	-29.01	-4.36	-8.43	2.44	0.6251	0.5817	-0.2906	-0.4318	0	0	0	3
-29.69	-39.22	-25.99	1.56	18.19	-12.56	349.31	-71.50	136.56	-20.39	-37.09	-23.73	-9.30	-2.13	-2.25	0.6252	0.7482	-0.1730	0.1389	0	0	0	3
-6.17	39.22	-39.22	16.06	13.50	-13.38	29.56	-73.19	100.19	3.21	42.00	-38.72	-9.17	-3.45	0.07	0.6852	0.6226	-0.0421	-0.3755	0	0	0	3
-0.99	39.22	-30.27	-8.50	-2.56	-21.06	107.87	10.81	46.56	-2.84	46.21	-36.89	1.84	-6.99	6.61	0.4844	0.2264	-0.3529	-0.7678	0	0	0	3
5.38	-24.71	-31.05	-10.25	-5.88	-20.69	123.00	19.56	73.31	-0.55	-25.07	-27.53	3.28	-8.85	2.65	0.3979	0.5303	-0.4543	-0.5950	0	0	0	3
-21.44	-39.22	-36.57	7.38	22.25	-4.88	337.88	-77.00	144.00	-11.88	-37.93	-34.79	-9.67	-0.42	-1.53	0.6052	0.7329	-0.1461	0.2744	0	0	0	3
30.44	2.94	-39.18	22.19	7.06	-7.19	323.06	-62.44	-111.31	45.11	-0.70	-37.55	-8.69	4.21	-1.64	0.6925	0.7065	0.1242	0.0760	0	0	0	3
-39.22	39.22	-24.30	-6.38	-11.56	-16.37	118.75	-25.19	-2.06	-35.04	38.89	-33.16	-4.17	0.32	8.86	0.5905	0.0013	0.0824	-0.8029	0	0	0	3
-3.28	-9.23	-33.57	-13.25	7.06	-16.06	257.00	-11.75	137.00	-1.27	-2.68	-26.54	-2.00	-6.54	-7.02	0.3138	0.7022	-0.6290	0.1127	0	0	0	3
1.81	0.75	-39.22	12.69	15.38	11.00	4.38	-85.81	179.69	11.59	0.80	-38.51	-9.78	-0.04	-0.71	0.7412	0.6495	0.1439	-0.0898	0	0	0	3
-39.22	39.22	-19.09	0.25	0.25	-22.87	116.94	-2.38	17.56	-38.81	42.18	-28.43	-0.41	-2.96	9.33	0.4985	0.1851	-0.3045	-0.7903	0	0	0	3
-7.96	-35.69	-39.22	-16.25	12.19	-11.38	35.44	-22.75	131.25	-4.16	-28.90	-33.25	-3.79	-6.79	-5.96	0.3588	0.8242	-0.4268	0.0995	0	0	0	3
10.08	6.16	-39.22	10.75	9.69	-17.87	27.62	-67.94	54.63	19.17	9.16	-41.35	-9.09	-3.00	2.12	0.7707	0.5333	-0.0918	-0.3365	0	0	0	3
25.34	-9.68	-39.22	-2.56	-6.25	-20.56	106.87	26.69	75.12	22.59	-4.28	-41.46	4.40	-8.46	2.24	0.4459	0.2827	-0.6312	-0.5681	0	0	0	3
-39.22	-30.22	-18.56	-10.06	20.06	-4.75	23.12	-52.69	145.50	-31.41	-26.86	-13.67	-7.80	-3.36	-4.89	0.6961	0.6955	-0.1368	0.1141	0	0	0	3
-29.59	-39.22	39.13	12.56	15.75	-12.50	287.75	-56.38	-52.69	-31.51	-44.99	37.43	-7.71	5.78	1.78	0.3291	0.6871	0.0005	0.6477	0	0	0	3
21.49	-0.18	-26.60	17.69	-5.56	-14.06	262.44	-8.50	-76.75	21.79	-8.92	-27.51	-1.46	9.45	2.14	0.5325	0.5343	0.3354	0.5644	0	0	0	3
26.37	25.31	-39.22	24.37	-2.38	-2.00	322.00	-56.81	-113.44	34.58	20.39	-37.08	-8.20	4.91	-2.13	0.6872	0.6998	0.1649	0.1046	0	0	0	3
-39.22	39.22	-37.32	3.75	-0.88	-22.75	105.81	-18.31	46.75	-36.14	46.00	-45.60	-3.08	-6.78	6.37	0.6082	0.2983	-0.3301	-0.6573	0	0	0	3
39.21	-5.36	39.22	-21.37	0.88	-11.00	85.69	40.00	99.87	32.66	1.77	39.98	6.55	-7.25	-0.75	0.4491	0.1436	-0.5855	-0.6595	0	0	0	3
-2.03	-5.54	35.80	-15.69	-2.00	-15.50	105.62	27.44	75.44	-19.00	-1.27	37.03	4.52	-8.41	2.18	0.4573	0.4064	-0.4738	-0.6334	0	0	0	3
-24.80	-16.60	15.63	-9.19	14.56	-14.75	83.31	-16.81	86.44	-21.96	-7.23	15.06	-2.83	-9.36	0.58	0.5616	0.5612	-0.3651	-0.4862	0	0	0	3
-30.33	27.16	8.91	-8.38	10.25	-18.25	91.56	-7.06	70.50	-29.12	36.34	5.67	-1.10	-9.15	3.34	0.5560	0.4583	-0.3524	-0.5972	0	0	0	3
14.46	-13.63	-29.77	-7.00	8.75	-19.75	89.56	-6.88	77.31	6.55	-6.11	-7.68	-1.17	-9.50	2.12	0.5497	0.5313	-0.3898	-0.5134	0	0	0	3
-15.73	-38.02	-13.72	-3.00	17.75	-14.38	57.75	-37.19	98.75	-9.80	-30.30	-12.53	-5.93	-7.71	-1.19	0.5859	0.6895	-0.2472	-0.3469	0	0	0	3
-5.94	39.22	-16.40	-4.75	10.25	-20.06	90.12	-13.94	62.13	-3.58	47.63	-20.84	-1.75	-8.30	4.90	0.5499	0.3404	-0.2791	-0.7098	0	0	0	3
-2.52	-11.02	-21.04	-10.19	-7.00	-18.56	136.69	23.56	56.50	-6.45	-3.53	-26.00	3.92	-7.49	4.95	0.3337	0.4251	-0.3915	-0.7448	0	0	0	3
-39.22	-39.22	-39.22	-3.00	20.37	-12.50	37.19	-43.94	123.81	-32.41	-33.36	-35.29	-6.80	-5.85	-3.93	0.5790	0.7788	-0.2268	-0.0820	0	0	0	3
-9.13	39.22	-39.22	12.50	15.88	-13.69	66.44	-50.69	78.44	-1.53	45.30	-40.46	-7.59	-6.07	1.24	0.6069	0.4844	-0.1004	-0.6220	0	0	0	3
5.51	39.22	-31.09	-11.25	-10.00	-17.87	141.00	40.25	29.25	-0.83	42.88	-37.61	6.34	-3.65	6.52	0.2446	0.0541	-0.4294	-0.8677	0	0	0	3
-16.87	-39.22	-12.20	-6.19	-8.19	-21.00	156.63	34.56	56.19	-29.04	-32.51	-27.04	5.56	-6.71	4.48	0.2189	0.4567	-0.3905	-0.7687	0	0	0	3
-2.81	-39.22	-37.50	-4.00	14.50	-17.19	83.87	-24.44	94.06	4.54	-30.06	-29.00	-4.06	-8.90	-0.64	0.5364	0.6672	-0.2709	-0.4401	0	0	0	3
-12.55	39.21	-24.92	-2.56	8.38	-21.37	106.81	-9.38	58.13	-20.83	47.22	-33.13	-0.99	-8.00	5.57	0.4632	0.3232	-0.2395	-0.7897	0	0	0	3
13.99	-1.50	-21.27	-7.50	-6.75	-21.06	142.13	27.44	50.88	6.44	-0.64	-24.75	4.45	-7.01	5.20	0.2918	0.3736	-0.3882	-0.7903	0	0	0	3
-39.22	-39.22	-39.22	-3.88	18.50	-13.75	51.44	-38.94	121.75	-33.06	-32.74	-35.20	-6.16	-6.48	-4.01	0.5845	0.7774	-0.1930	-0.1293	0	0	0	3
-4.28	39.22	-39.22	12.00	14.50	-13.75	73.87	-50.88	72.37	-1.62	45.46	-42.01	-7.02	-6.24	2.78	0.5777	0.4569	-0.0531	-0.6743	0	0	0	3
22.51	9.58	-39.22	-9.00	-13.56	-16.06	149.56	54.00	-6.19	14.58	8.96	-44.95	8.42	1.26	4.85	0.1735	-0.2811	-0.5234	-0.7855	0	0	0	3
-39.18	39.22	-18.74	14.06	-17.87	6.56	49.50	-17.31	-149.38	-36.30	34.45	-31.16	-2.92	4.76	-8.05	-0.4585	-0.8030	-0.3746	-0.0690	0	0	0	3
36.99	11.84	-39.22	14.38	9.38	-15.00	46.19	-71.87	62.75	46.31	14.54	-40.61	-9.32	-2.70	1.39	-0.7629	-0.5391	-0.0276	0.3558	0	0	0	3
-39.22	39.22	-38.62	-8.38	-17.50	-11.19	159.06	23.50	-15.13	-43.14	36.87	-47.89	3.91	2.34	8.67	-0.0870	0.1199	0.4534	0.8789	0	0	0	3
15.37	-3.55	-38.82	-3.56	-15.00	-16.19	194.50	82.25	-94.25	11.07	-6.18	-36.72	9.71	1.31	-0.09	0.0969	-0.0432	0.7498	0.6531	0	0	0	3
26.67	-23.15	-39.22	-1.50	4.19	-21.56	117.06	21.12	90.56	22.60	-10.31	-39.12	3.53	-9.14	-0.09	-0.4304	-0.4668	0.5661	0.5258	0	0	0	3
8.35	-28.02	-39.22	-7.75	18.87	-8.56	29.31	-64.31	96.50	17.19	-23.81	-38.73	-8.82	-4.21	0.67	-0.7739	-0.5867	0.1102	0.2116	0	0	0	3
-33.19	39.12	27.79	-2.56	7.38	-22.25	94.87	-15.13	37.69	-30.63	44.91	20.31	-2.56	-5.79	7.48	-0.4495	-0.2527	0.0881	0.8522	0	0	0	3
6.90	-3.40	-39.22	-9.75	-4.19	-20.37	114.19	22.44	98.62	7.58	4.57	-37.86	3.74	-8.96	-1.36	-0.3757	-0.4854	0.6797	0.4016	0	0	0	3
18.67	20.44	-39.22	13.25	20.00	-2.38	35.63	-64.56	53.88	27.53	23.84	-41.70	-8.85	-3.39	2.47	-0.7256	-0.5529	0.0301	0.4084	0	0	0	3
-39.19	39.22	-1.60	-8.69	-17.50	-12.75	128.44	13.50	-14.50	-41.48	36.82	-10.83	2.28	2.39	9.22	-0.4186	0.1646	0.1755	0.8757	0	0	0	3
30.15	-29.06	-38.68	-15.56	-0.50	-17.00	242.69	26.81	147.13	34.79	-34.48	-27.26	4.42	-4.74	-7.35	-0.1404	-0.7666	0.5852	0.2240	0	0	0	3
-21.50	39.22	-38.67	6.75	11.06	-20.37	82.00	-34.88	72.25	-6.82	46.76	-41.67	-5.61	-7.66	2.44	-0.6106	-0.4408	0.1523	0.6401	0	0	0	3
-39.22	39.22	-39.22	-17.00	-12.69	-9.25	154.13	45.19	-30.81	-44.96	35.67	-45.15	6.96	3.54	5.93	-0.0151	0.0956	0.5145	0.8520	0	0	0	3
-39.19	-39.22	-19.04	-7.25	-2.56	-22.00	136.38	6.31	111.50	-40.30	-30.16	-35.64	1.08	-9.06	-3.58	-0.3986	-0.6893	0.4100	0.4448	0	0	0	3
31.51	-1.69	-39.22	1.75	9.56	-20.00	85.50	-18.25	83.19	33.38	10.22	-40.77	-2.78	-9.26	1.59	-0.5767	-0.5035	0.3513	0.5389	0	0	0	3
28.28	-1.42	-39.22	-4.25	3.50	-22.00	99.37	6.75	71.00	27.13	7.78	-42.39	1.15	-9.20	3.17	-0.5352	-0.3596	0.4869	0.5892	0	0	0	3
-39.22	-23.54	-14.75	-16.19	5.69	-15.38	116.56	-4.06	79.56	-38.52	-13.92	-16.52	-0.63	-9.63	1.73	-0.4894	-0.4995	0.3582	0.6186	0	0	0	3
17.70	-2.71	-33.04	-2.75	9.25	-20.00	93.75	-5.88	79.87	21.05	7.16	-38.76	-1.00	-9.60	1.71	-0.5410	-0.4974	0.4363	0.5192	0	0	0	3
6.82	-6.82	-39.22	1.37	14.69	-17.25	85.31	-25.69	77.87	11.07	1.81	-41.08	-4.25	-8.63	1.85	-0.5519	-0.5725	0.1910	0.5755	0	0	0	3
18.29	7.27	-30.44	-4.69	3.50	-22.00	84.94	-0.06	56.06	19.42	16.61	-32.47	0.46	-8.09	5.51	-0.6238	-0.2719	0.3770	0.6283	0	0	0	3
24.10	-9.68	-39.22	-8.19	-7.25	-20.50	147.44	49.19	64.19	14.76	-4.13	-42.01	7.42	-5.76	2.78	-0.2363	-0.2786	0.5986	0.7128	0	0	0	3
-39.22	-39.22	-39.22	-16.87	14.00	-7.38	51.50	-37.38	139.88	-32.40	-33.83	-34.67	-6.81	-5.38	-4.54	-0.6926	-0.6451	0.1260	0.2971	0	0	0	3
22.60	28.87	-39.22	-4.56	-2.19	-21.56	100.62	15.81	21.62	6.09	42.70	-45.17	2.67	-3.47	8.76	-0.4816	0.0692	0.1867	0.8535	0	0	0	3
-24.81	-34.08	-6.17	-4.56	-13.69	-19.69	161.63	31.56	40.50	-9.59	-18.80	-17.66	4.63	-5.64	6.54	-0.1981	-0.3338	0.3577	0.8494	0	0	0	3
38.34	-13.31	-39.22	-1.00	15.50	-17.00	87.94	-21.37	81.25	42.66	-4.41	-41.08	-3.44	-8.99	1.86	-0.5969	-0.5067	0.3032	0.5432	0	0	0	3
10.71	39.22	39.22	-14.69	3.56	-17.75	99.37	20.94	43.94	7.20	45.58	32.63	3.50	-6.35	6.59	-0.3389	-0.0778	0.2133	0.9130	0	0	0	3
15.93	-7.10	-39.14	-7.69	-9.38	-19.37	160.31	54.50	54.19	11.55	-5.26	-42.55	7.98	-4.61	3.32	-0.1469	-0.3311	0.5927	0.7194	0	0	0	3
25.20	-3.96	-39.22	4.88	20.19	-10.19	68.50	-36.19	63.56	30.99	3.12	-42.74	-5.79	-7.08	3.51	-0.6693	-0.5210	0.1553	0.5064	0	0	0	3
-39.22	39.22	39.22	-4.75	2.19	-22.06	117.62	-3.00	46.94	-38.65	46.37	32.53	-0.51	-7.15	6.68	-0.4250	-0.2714	0.2329	0.8315	0	0	0	3
25.52	-12.61	-37.97	-6.56	0.69	-21.37	118.81	16.44	82.94	22.75	-3.27	-39.12	2.77	-9.33	1.14	-0.3727	-0.5452	0.5057	0.5551	0	0	0	3
23.77	6.47	-39.22	1.00	11.25	-20.25	68.75	-32.19	62.56	28.26	13.12	-43.04	-5.23	-7.36	3.81	-0.6924	-0.4722	0.2143	0.5016	0	0	0	3
-25.15	39.22	17.54	-13.06	-1.69	-19.87	118.94	15.19	19.12	-27.72	42.32	8.60	2.73	-2.22	9.14	-0.2983	0.0483	0.1968	0.9327	0	0	0	3
18.37	-16.96	-33.13	-2.19	-5.69	-22.56	157.69	35.06	46.75	16.10	-4.80	-37.67	5.64	-5.84	5.49	-0.1969	-0.3689	0.4534	0.7871	0	0	0	3
6.47	0.07	-39.22	1.50	20.25	-11.50	58.38	-47.94	72.62	30.32	5.60	-41.78	-7.19	-6.15	2.56	-0.6879	-0.5745	0.0779	0.4366	0	0	0	3
26.29	15.38	-33.81	-2.38	2.56	-22.50	79.00	-9.13	43.38	27.61	27.59	-29.35	-1.55	-6.65	7.03	-0.6419	-0.2275	0.2261	0.6965	0	0	0	3
-36.71	-1.62	-37.68	3.25	-17.87	-14.88	170.94	50.56	12.94	-44.28	-0.22	-43.75	7.57	-1.39	6.06	-0.0337	-0.1421	0.4081	0.9012	0	0	0	3
-39.11	-39.22	20.76	-5.69	1.19	-20.69	139.75	9.25	112.81	-40.69	-30.30	24.52	1.58	-8.91	-3.75	-0.4153	-0.7970	0.3424	0.2740	0	0	0	3
28.14	-2.82	-39.22	6.00	9.75	-19.50	74.00	-39.69	75.00	34.41	4.46	-41.17	-6.26	-7.28	1.95	-0.6848	-0.4977	0.1525	0.5101	0	0	0	3
-12.15	39.22	-8.22	-17.75	-2.50	-13.75	115.19	31.81	11.06	-21.96	38.28	-17.01	5.32	-0.06	8.23	-0.2495	0.2763	0.1744	0.9116	0	0	0	3
-39.22	-19.26	25.39	9.19	-19.69	-10.00	219.13	25.75	-55.88	-43.49	-26.58	20.44	4.26	7.31	4.94	0.2714	0.3160	0.2985	0.8586	0	0	0	3
39.01	-25.48	-39.22	14.56	-14.25	-13.50	232.75	49.38	-67.56	31.77	-44.97	-32.09	7.44	5.90	2.43	0.2818	0.0082	0.5084	0.8137	0	0	0	3
-39.15	-8.59	39.15	-4.06	-6.38	-21.56	149.38	30.12	33.19	-39.62	-4.94	31.55	4.79	-4.65	7.17	-0.1794	-0.1855	0.3451	0.9024	0	0	0	3
27.13	23.99	-39.01	2.56	-13.56	-18.87	167.75	39.94	-3.44	20.83	23.54	-46.51	6.29	0.45	7.50	-0.0693	0.0975	0.3601	0.9252	0	0	0	3
-11.46	-13.28	9.38	7.00	-15.06	-16.87	179.69	35.81	-8.19	-16.60	-22.25	-8.12	5.74	1.13	7.86	-0.0335	-0.0071	0.2946	0.9550	0	0	0	3
-39.22	-39.22	-35.55	0.06	-4.88	-22.25	135.13	11.19	79.31	-40.28	-29.53	-38.89	1.06	-9.69	1.01	-0.4153	-0.6186	0.3462	0.5701	0	0	0	3
39.22	20.23	-39.22	-0.19	3.38	-22.50	111.44	4.94	45.88	37.18	34.16	-46.48	2.02	-6.27	7.26	-0.4777	0.0311	0.3347	0.8117	0	0	0	3
-8.40	17.54	-39.22	1.69	-23.00	3.38	31.56	3.69	-142.31	-3.38	1.86	-31.47	0.63	5.98	-7.74	0.1075	0.9495	0.2402	0.1707	0	0	0	3
12.54	4.09	-32.96	20.69	6.19	-10.38	270.31	-35.25	-88.00	18.20	-3.90	-33.24	-5.66	8.00	0.27	0.4500	0.7547	0.1577	0.4506	0	0	0	3
-34.79	28.25	39.20	18.50	1.50	-15.75	301.69	-47.63	-88.94	-31.24	32.97	40.85	-7.83	5.66	-1.63	0.5656	0.8052	0.1018	0.1465	0	0	0	3
21.99	9.13	-27.26	14.56	10.50	-15.75	348.63	-79.75	-122.44	31.64	7.66	-26.33	-9.65	1.46	-0.93	0.6956	0.7156	0.0397	0.0498	0	0	0	3
14.13	-1.93	-39.22	12.38	12.69	-15.69	1.69	-76.75	161.88	23.67	-1.23	-37.09	-9.54	-0.69	-2.12	0.6304	0.7758	-0.0239	-0.0115	0	0	0	3
23.88	-8.44	-39.22	6.56	15.50	-16.19	333.00	-38.06	-9.31	31.51	-11.53	-46.84	-6.04	1.25	7.61	0.9301	0.2326	-0.0042	0.2842	0	0	0	3
-39.22	-39.22	4.21	-0.56	20.56	-11.19	204.75	-6.69	7.31	-38.08	-37.98	-5.44	-1.14	-1.24	9.66	0.2324	0.0115	0.1896	0.9539	0	0	0	3
-22.80	38.88	-37.92	-0.56	-21.75	-6.19	253.94	-3.19	-124.94	-25.30	30.31	-33.61	-0.54	8.02	-5.61	0.3454	0.8790	0.3286	-0.0023	0	0	0	3
-39.22	5.81	-13.03	5.50	9.06	-19.50	75.94	-40.50	92.12	-32.85	14.72	-31.42	-6.37	-7.44	-0.27	0.5334	0.6672	-0.0818	-0.5134	0	0	0	3
9.93	10.01	-13.30	-0.56	8.06	-21.75	82.62	-32.94	85.19	11.09	16.35	-2.17	-5.33	-8.19	0.68	0.5215	0.7079	-0.1945	-0.4348	0	0	0	3
-8.51	-12.47	-14.48	5.56	17.50	-14.19	55.56	-54.81	125.31	-0.49	-7.87	-11.22	-8.01	-4.60	-3.26	0.5383	0.7910	-0.0246	-0.2899	0	0	0	3
-13.23	39.22	-9.01	1.69	12.00	-19.50	84.75	-39.19	86.87	-10.11	46.80	-12.21	-6.19	-7.58	0.40	0.4990	0.6854	-0.1125	-0.5182	0	0	0	3
4.86	-13.91	-22.08	-1.19	12.00	-19.87	88.56	-34.81	97.50	10.47	-5.93	-21.02	-5.78	-7.81	-1.25	0.4946	0.7613	-0.1245	-0.4003	0	0	0	3
-31.11	-39.22	-3.72	4.88	18.50	-12.25	27.62	-64.75	151.06	-21.18	-36.13	-1.46	-8.93	-1.89	-3.56	0.5405	0.8162	0.0823	-0.1868	0	0	0	3
-0.72	39.22	-38.30	7.38	10.56	-20.69	99.87	-38.63	82.62	4.01	47.11	-40.61	-5.65	-7.89	1.38	0.4514	0.6061	-0.0992	-0.6473	0	0	0	3
-0.16	38.51	-4.75	-6.69	1.19	-21.75	139.63	18.06	66.44	-3.20	47.06	-8.47	3.04	-8.54	3.71	0.2369	0.4195	-0.3715	-0.7936	0	0	0	3
-20.23	-39.22	-39.22	-6.00	5.50	-21.06	138.00	-0.44	100.69	-20.16	-29.59	-37.40	-0.74	-9.49	-2.33	0.3093	0.8037	-0.2142	-0.4610	0	0	0	3
-5.61	-36.81	-22.94	4.75	19.56	-12.25	36.25	-62.94	143.75	4.31	-31.88	-16.85	-8.86	-2.40	-3.43	0.5644	0.8052	0.0677	-0.1690	0	0	0	3
-6.87	39.20	-27.50	8.19	13.06	-16.75	93.62	-49.56	88.94	-2.53	46.09	-33.56	-6.94	-6.87	0.80	0.4313	0.5789	-0.0046	-0.6920	0	0	0	3
-6.54	39.22	-27.77	-7.75	-8.56	-18.75	163.06	39.25	50.88	-12.75	45.11	-32.56	6.20	-5.89	4.78	0.0776	0.2506	-0.4600	-0.8483	0	0	0	3
6.56	9.84	-7.97	-4.88	-14.25	-18.87	195.81	65.37	27.87	2.30	7.68	-32.68	8.91	-1.91	3.61	-0.1182	0.2274	-0.5623	-0.7862	0	0	0	3
-34.19	-38.82	-20.14	-20.06	1.25	-10.38	185.31	23.19	138.56	-38.06	-32.86	-13.39	3.86	-5.96	-6.75	0.0743	0.9686	-0.0101	-0.2371	0	0	0	3
-19.67	29.79	-39.22	12.75	18.19	-8.19	53.69	-76.50	137.69	-10.13	31.33	-37.53	-9.47	-2.05	-1.44	0.5472	0.7131	0.1572	-0.4090	0	0	0	3
-15.31	39.22	-33.15	-7.75	-2.25	-21.87	136.25	1.81	32.00	-15.63	44.41	-41.46	1.22	-4.39	8.68	0.2095	0.0497	-0.1984	-0.9562	0	0	0	3
11.77	-1.93	-38.39	-4.75	-16.75	-15.88	201.31	66.56	36.50	2.78	0.38	-41.52	8.99	-2.32	3.13	-0.0895	0.2839	-0.5253	-0.7972	0	0	0	3
-16.07	-38.93	-39.22	0.88	13.56	-16.25	122.00	-14.13	96.62	-1.24	-20.02	-38.12	-2.40	-9.44	-1.09	0.4037	0.6425	-0.1636	-0.6304	0	0	0	3
29.06	12.49	16.34	-14.19	6.38	-16.00	108.56	0.25	73.12	31.32	29.03	33.90	0.05	-9.38	2.84	0.2974	0.4781	-0.2769	-0.7786	0	0	0	3
2.41	-19.45	-39.21	-6.69	-6.56	-20.56	169.88	29.81	76.94	-2.46	-11.16	-41.13	4.87	-8.28	1.92	0.1029	0.6297	-0.3430	-0.6894	0	0	0	3
-39.22	-39.22	-39.22	0.69	23.25	-1.00	356.06	-41.94	175.94	-32.66	-38.71	-31.95	-6.55	-0.51	-7.27	0.6033	0.7512	0.1485	-0.2229	0	0	0	3
5.89	17.27	-24.61	3.56	9.06	-21.00	105.12	-37.25	71.37	11.83	24.66	-27.10	-5.93	-7.39	2.49	0.4409	0.5153	-0.0087	-0.7349	0	0	0	3
-19.42	-12.00	-39.22	-4.38	-12.50	-19.06	162.81	28.31	69.44	-9.85	-19.08	-41.00	5.10	-8.18	1.77	0.0785	0.5783	-0.4042	-0.7043	0	0	0	3
-39.22	-39.22	11.13	-8.38	13.50	-15.56	349.81	-30.00	161.38	-34.30	-36.51	1.73	-4.91	-2.71	-8.04	0.4318	0.8887	-0.0593	-0.1422	0	0	0	3
